subject,sessionIndex,rep,H.period,UD.period.t,H.t,UD.t.i,H.i,UD.i.e,H.e,UD.e.five,H.five,UD.five.Shift.r,H.Shift.r,UD.Shift.r.o,H.o,UD.o.a,H.a,UD.a.n,H.n,UD.n.l,H.l
02tnxibyzlsiq0jmrji2buf,3,30,0.12600016593933105,0.05899977684020996,0.09300017356872559,-0.0010001659393310547,0.11300015449523926,-0.06999993324279785,0.13499999046325684,0.42799997329711914,0.10699987411499023,0.15400004386901855,0.13400006294250488,-0.021000146865844727,0.15400004386901855,-0.04999995231628418,0.12599992752075195,-0.08699989318847656,0.1549999713897705,-0.05900001525878906,0.13499999046325684
02tnxibyzlsiq0jmrji2buf,1,4,0.19300007820129395,0.125,0.09800004959106445,0.01399993896484375,0.18600010871887207,-0.11900019645690918,0.1549999713897705,0.37200021743774414,0.11799979209899902,1.0199999809265137,0.1380000114440918,0.024000167846679688,0.1529998779296875,0.01699995994567871,0.12100005149841309,-0.020999908447265625,0.1099998950958252,0.2799999713897705,0.09500002861022949
02tnxibyzlsiq0jmrji2buf,1,5,0.0820000171661377,0.7599999904632568,0.1380000114440918,-0.037000179290771484,0.10100007057189941,0.01399993896484375,0.13899993896484375,0.632000207901001,0.11799979209899902,0.42100000381469727,0.10300016403198242,0.09200000762939453,0.11899995803833008,0.06999993324279785,0.12600016593933105,-0.017000198364257812,0.1400001049041748,-0.06599998474121094,0.13899993896484375
02tnxibyzlsiq0jmrji2buf,1,6,0.11500000953674316,0.33099985122680664,0.10300016403198242,0.023999929428100586,0.15799999237060547,-0.07400012016296387,0.1510000228881836,0.6549999713897705,0.10300016403198242,0.36299991607666016,0.1530001163482666,0.10199999809265137,0.13100004196166992,0.021999835968017578,0.12599992752075195,-0.025999784469604492,0.1419999599456787,-0.05800008773803711,0.1380000114440918
02tnxibyzlsiq0jmrji2buf,1,7,0.06999993324279785,0.24499988555908203,0.09500002861022949,0.009999990463256836,0.15000009536743164,-0.06200003623962402,0.10199999809265137,0.6770000457763672,0.08599996566772461,0.30500006675720215,0.10699987411499023,0.03500008583068848,0.1529998779296875,-0.0009999275207519531,0.12599992752075195,-0.03399991989135742,0.14599990844726562,-0.05499982833862305,0.11999988555908203
02tnxibyzlsiq0jmrji2buf,1,8,0.10699987411499023,0.4179999828338623,0.08600020408630371,-0.0010001659393310547,0.12899994850158691,-0.04499983787536621,0.07800006866455078,0.15199995040893555,0.10699987411499023,0.3940000534057617,0.07400012016296387,0.07899999618530273,0.15899991989135742,-0.03900003433227539,0.14700007438659668,-0.002000093460083008,0.1380000114440918,-0.07399988174438477,0.11399984359741211
02tnxibyzlsiq0jmrji2buf,1,9,0.11500000953674316,0.08299994468688965,0.11800003051757812,-0.0009999275207519531,0.1380000114440918,-0.06599998474121094,0.09799981117248535,0.18400001525878906,0.127000093460083,0.2969999313354492,0.1660001277923584,-0.018000125885009766,0.17799997329711914,-0.05099987983703613,0.10699987411499023,0.1510000228881836,0.13700008392333984,-0.0710000991821289,0.127000093460083
1cn637ga0f42y2fsupseta,1,1,0.15900015830993652,0.023999929428100586,0.15199995040893555,-0.07200002670288086,0.16000008583068848,-0.023999929428100586,0.1679999828338623,0.10399985313415527,0.15199995040893555,0.21600008010864258,0.1679999828338623,0.04800009727478027,0.1679999828338623,0.2089998722076416,0.22300004959106445,-0.0559999942779541,0.14400005340576172,0.016000032424926758,0.1359999179840088
1cn637ga0f42y2fsupseta,1,10,0.15999984741210938,0.024000167846679688,0.15199995040893555,-0.0559999942779541,0.1359999179840088,-0.039999961853027344,0.1679999828338623,0.5199999809265137,0.20000004768371582,0.5360000133514404,0.21600008010864258,0.023999929428100586,0.13899993896484375,-0.026999950408935547,0.22300004959106445,-0.13900017738342285,0.1360001564025879,-0.019999980926513672,0.14699983596801758
1cn637ga0f42y2fsupseta,2,11,0.17599987983703613,0.0559999942779541,0.1679999828338623,-0.08799982070922852,0.1510000228881836,-0.006999969482421875,0.20799994468688965,0.5360000133514404,0.23199987411499023,0.5199999809265137,0.20800018310546875,0.5519998073577881,0.16000008583068848,0.023999929428100586,0.26400017738342285,-0.12000012397766113,0.1679999828338623,0.032000064849853516,0.1679999828338623
1cn637ga0f42y2fsupseta,2,12,0.1640000343322754,0.0,0.17599987983703613,-0.06399989128112793,0.15199995040893555,-0.07200002670288086,0.20799994468688965,0.3280000686645508,0.192000150680542,0.2559998035430908,0.20800018310546875,0.0,0.14399981498718262,-0.04799985885620117,0.26399993896484375,-0.14400005340576172,0.1679999828338623,1.0240001678466797,0.20799994468688965
1cn637ga0f42y2fsupseta,2,13,0.15899991989135742,0.2890000343322754,0.1679999828338623,-0.08800005912780762,0.15199995040893555,0.032000064849853516,0.2390000820159912,0.39299988746643066,0.1919999122619629,0.3840000629425049,0.20799994468688965,0.14400005340576172,0.14400005340576172,-0.023999929428100586,0.2709999084472656,-0.127000093460083,0.192000150680542,0.11999988555908203,0.2239999771118164
1cn637ga0f42y2fsupseta,2,14,0.17600011825561523,0.031999826431274414,0.1679999828338623,-0.06499981880187988,0.12800002098083496,-0.024000167846679688,0.16100001335144043,0.10400009155273438,0.1830000877380371,0.3839998245239258,0.22500014305114746,0.0,0.1269998550415039,-0.03099989891052246,0.24699997901916504,-0.14400005340576172,0.16100001335144043,0.023999929428100586,0.1830000877380371
1cn637ga0f42y2fsupseta,2,15,0.17499995231628418,0.10400009155273438,0.20799994468688965,0.16100001335144043,0.13499999046325684,-0.031000137329101562,0.17600011825561523,0.1830000877380371,0.19999980926513672,0.39300012588500977,0.21600008010864258,0.20799994468688965,0.15899991989135742,-0.03099989891052246,0.2709999084472656,-0.1359999179840088,0.20000004768371582,0.16899991035461426,0.2070000171661377
1cn637ga0f42y2fsupseta,2,16,0.1679999828338623,0.0559999942779541,0.18400001525878906,-0.0559999942779541,0.12800002098083496,-0.032000064849853516,0.16000008583068848,0.17600011825561523,0.17499995231628418,0.3689999580383301,0.19899988174438477,0.009000062942504883,0.15199995040893555,0.2560000419616699,0.2799999713897705,-0.07999992370605469,0.18400001525878906,-0.05200004577636719,0.2239999771118164
1cn637ga0f42y2fsupseta,2,17,0.18400001525878906,0.031999826431274414,0.16700005531311035,-0.04699993133544922,0.11999988555908203,-0.039999961853027344,0.12800002098083496,0.1119999885559082,0.17600011825561523,0.3919999599456787,0.2239999771118164,0.1359999179840088,0.16000008583068848,-0.016000032424926758,0.2560000419616699,-0.15199995040893555,0.14400005340576172,0.15199995040893555,0.15999984741210938
1cn637ga0f42y2fsupseta,2,18,0.17599987983703613,0.0,0.18400001525878906,-0.056999921798706055,0.13699984550476074,-0.039999961853027344,0.26400017738342285,0.2239999771118164,0.2070000171661377,0.4809999465942383,0.2070000171661377,0.0409998893737793,0.14400005340576172,-0.04800009727478027,0.2480001449584961,-0.14400005340576172,0.14400005340576172,0.312000036239624,0.1509997844696045
1cn637ga0f42y2fsupseta,2,19,0.21000003814697266,0.0009999275207519531,0.1360001564025879,-0.05500006675720215,0.13100004196166992,-0.06400012969970703,0.17200016975402832,0.17299985885620117,0.1790001392364502,0.2929999828338623,0.21499991416931152,-0.014999866485595703,0.14299988746643066,-0.016000032424926758,0.23200011253356934,-0.13499999046325684,0.1510000228881836,0.08099985122680664,0.19900012016296387
1cn637ga0f42y2fsupseta,1,2,0.1529998779296875,0.03900003433227539,0.1679999828338623,-0.07999992370605469,0.1359999179840088,0.568000078201294,0.16000008583068848,0.21599984169006348,0.15199995040893555,0.2720000743865967,0.192000150680542,0.015999794006347656,0.16000008583068848,-0.032000064849853516,0.23200011253356934,-0.1360001564025879,0.14400005340576172,0.07599997520446777,0.17200016975402832
1cn637ga0f42y2fsupseta,2,20,0.1830000877380371,0.039999961853027344,0.18499994277954102,-0.07200002670288086,0.11900019645690918,0.06399989128112793,0.2720000743865967,0.12800002098083496,0.1919999122619629,0.2799999713897705,0.2239999771118164,0.032000064849853516,0.1359999179840088,-0.031999826431274414,0.21699976921081543,-0.12099981307983398,0.1119999885559082,0.04799985885620117,0.18400001525878906
1cn637ga0f42y2fsupseta,3,21,0.1830000877380371,0.023999929428100586,0.18400001525878906,-0.04800009727478027,0.12000012397766113,-0.031000137329101562,0.1510000228881836,0.10500001907348633,0.1510000228881836,0.20799994468688965,0.18499994277954102,0.0,0.127000093460083,-0.032000064849853516,0.23200011253356934,-0.12800002098083496,0.10400009155273438,0.06399989128112793,0.16000008583068848
1cn637ga0f42y2fsupseta,3,22,0.16300010681152344,0.0009999275207519531,0.16300010681152344,-0.0559999942779541,0.11999988555908203,-0.03600001335144043,0.16100001335144043,0.1549999713897705,0.17199993133544922,0.18800020217895508,0.20799994468688965,-0.03600001335144043,0.1359999179840088,-0.03600001335144043,0.22800016403198242,-0.1360001564025879,0.10800004005432129,0.029000043869018555,0.127000093460083
1cn637ga0f42y2fsupseta,3,23,0.14300012588500977,0.0559999942779541,0.1399998664855957,-0.04799985885620117,0.10800004005432129,-0.03600001335144043,0.1359999179840088,0.1530001163482666,0.16699981689453125,0.18400001525878906,0.17600011825561523,-0.016000032424926758,0.12800002098083496,-0.032000064849853516,0.2330000400543213,-0.14499998092651367,0.11999988555908203,0.032000064849853516,0.14400005340576172
1cn637ga0f42y2fsupseta,3,24,0.17599987983703613,0.00800013542175293,0.1679999828338623,-0.0559999942779541,0.11999988555908203,-0.039999961853027344,0.14400005340576172,0.1119999885559082,0.15599989891052246,0.1640000343322754,0.18000006675720215,-0.03600001335144043,0.1359999179840088,-0.03600001335144043,0.21200013160705566,-0.12800002098083496,0.1119999885559082,0.032000064849853516,0.14800000190734863
1cn637ga0f42y2fsupseta,3,25,0.17600011825561523,0.06399989128112793,0.18400001525878906,-0.06399989128112793,0.1119999885559082,-0.032000064849853516,0.12800002098083496,0.09599995613098145,0.14400005340576172,0.1679999828338623,0.18400001525878906,-0.039999961853027344,0.11999988555908203,-0.039999961853027344,0.2239999771118164,-0.1269998550415039,0.10299992561340332,0.02500009536743164,0.14299988746643066
1cn637ga0f42y2fsupseta,3,26,0.1679999828338623,0.0010001659393310547,0.182999849319458,-0.07200002670288086,0.12000012397766113,-0.039999961853027344,0.14399981498718262,0.08800005912780762,0.1530001163482666,0.42299985885620117,0.192000150680542,0.039999961853027344,0.12800002098083496,-0.039999961853027344,0.2239999771118164,-0.12800002098083496,0.1119999885559082,0.03299999237060547,0.12599992752075195
1cn637ga0f42y2fsupseta,3,27,0.17599987983703613,0.024000167846679688,0.17599987983703613,-0.07200002670288086,0.12800002098083496,-0.032000064849853516,0.14400005340576172,0.1119999885559082,0.16000008583068848,0.20000004768371582,0.1679999828338623,-0.00800013542175293,0.16000008583068848,-0.06400012969970703,0.2560000419616699,-0.016000032424926758,0.12800002098083496,0.08000016212463379,0.14399981498718262
1cn637ga0f42y2fsupseta,3,28,0.1679999828338623,0.032000064849853516,0.15999984741210938,-0.04799985885620117,0.11100006103515625,-0.031000137329101562,0.14400005340576172,0.11999988555908203,0.1679999828338623,0.18400001525878906,0.15900015830993652,-0.015000104904174805,0.14400005340576172,-0.04800009727478027,0.23200011253356934,-0.10400009155273438,0.12000012397766113,0.1119999885559082,0.14400005340576172
1cn637ga0f42y2fsupseta,3,29,0.192000150680542,0.07200002670288086,0.15199995040893555,-0.06400012969970703,0.12800002098083496,-0.031999826431274414,0.14399981498718262,0.10400009155273438,0.1679999828338623,0.24000000953674316,0.1919999122619629,-0.023999929428100586,0.12800002098083496,-0.039999961853027344,0.23199987411499023,-0.14399981498718262,0.1119999885559082,0.07999992370605469,0.17599987983703613
1cn637ga0f42y2fsupseta,1,3,0.16000008583068848,0.06399989128112793,0.17600011825561523,-0.07999992370605469,0.17599987983703613,-0.04799985885620117,0.19999980926513672,0.17200016975402832,0.18799996376037598,0.34399986267089844,0.20800018310546875,0.09599995613098145,0.14400005340576172,-0.0559999942779541,0.23999977111816406,-0.11999988555908203,0.1359999179840088,0.04800009727478027,0.17599987983703613
1cn637ga0f42y2fsupseta,3,30,0.1679999828338623,0.04800009727478027,0.15999984741210938,-0.07999992370605469,0.12800002098083496,-0.039999961853027344,0.14399981498718262,0.08899998664855957,0.15900015830993652,0.20000004768371582,0.14399981498718262,0.0,0.12000012397766113,-0.039999961853027344,0.19999980926513672,-0.10399985313415527,0.10399985313415527,0.08000016212463379,0.13199996948242188
1cn637ga0f42y2fsupseta,1,4,0.15899991989135742,0.5039999485015869,0.20000004768371582,-0.09200000762939453,0.14800000190734863,0.10400009155273438,0.18799996376037598,0.6960000991821289,0.19999980926513672,0.26800012588500977,0.20799994468688965,0.03600001335144043,0.1359999179840088,-0.07199978828430176,0.2199997901916504,-0.11599993705749512,0.15199995040893555,0.0280001163482666,0.15999984741210938
1cn637ga0f42y2fsupseta,1,5,0.1830000877380371,0.4719998836517334,0.17200016975402832,-0.0559999942779541,0.1640000343322754,-0.04800009727478027,0.16000008583068848,0.7999999523162842,0.17599987983703613,0.5290000438690186,0.22300004959106445,0.3919999599456787,0.16000008583068848,-0.0559999942779541,0.2560000419616699,-0.15200018882751465,0.14400005340576172,0.023999929428100586,0.20000004768371582
1cn637ga0f42y2fsupseta,1,6,0.1679999828338623,0.06400012969970703,0.15999984741210938,-0.07999992370605469,0.14400005340576172,-0.032000064849853516,0.14400005340576172,0.11999988555908203,0.20000004768371582,0.5190000534057617,0.22099995613098145,0.24399995803833008,0.14400005340576172,0.24000000953674316,0.2720000743865967,-0.15200018882751465,0.15200018882751465,0.031999826431274414,0.192000150680542
1cn637ga0f42y2fsupseta,1,7,0.20399999618530273,0.031999826431274414,0.16000008583068848,-0.07999992370605469,0.15999984741210938,-0.06399989128112793,0.17599987983703613,0.24000000953674316,0.1679999828338623,0.2720000743865967,0.20000004768371582,0.04799985885620117,0.16000008583068848,-0.023999929428100586,0.2760000228881836,-0.10800004005432129,0.16000008583068848,0.031999826431274414,0.20799994468688965
1cn637ga0f42y2fsupseta,1,8,0.1679999828338623,0.1119999885559082,0.15199995040893555,-0.039999961853027344,0.1359999179840088,-0.023999929428100586,0.18400001525878906,0.35199999809265137,0.1679999828338623,0.3680000305175781,0.1919999122619629,0.04800009727478027,0.14400005340576172,-0.06400012969970703,0.2480001449584961,-0.1360001564025879,0.15200018882751465,0.007999897003173828,0.15199995040893555
1cn637ga0f42y2fsupseta,1,9,0.17599987983703613,0.023999929428100586,0.1679999828338623,-0.07999992370605469,0.16000008583068848,-0.024000167846679688,0.20800018310546875,0.5759999752044678,0.17599987983703613,0.46399998664855957,0.192000150680542,0.023999929428100586,0.20799994468688965,-0.04799985885620117,0.247999906539917,-0.24600005149841309,0.1660001277923584,0.3919999599456787,0.18400001525878906
1n8y63yjauucp8tj8y5xii,1,1,0.0820000171661377,1.1000001430511475,0.04999995231628418,0.09299993515014648,0.06999993324279785,0.3210000991821289,0.08299994468688965,0.9720001220703125,0.13899993896484375,0.6340000629425049,0.10199999809265137,0.16100001335144043,0.11500000953674316,0.1359999179840088,0.07400012016296387,0.09499979019165039,0.05800008773803711,0.11400008201599121,0.09200000762939453
1n8y63yjauucp8tj8y5xii,1,10,0.0989999771118164,0.41100001335144043,0.06800007820129395,0.10599994659423828,0.08800005912780762,0.23099994659423828,0.06299996376037598,0.1660001277923584,0.08699989318847656,0.5529999732971191,0.07299995422363281,0.1530001163482666,0.07200002670288086,0.08599996566772461,0.053999900817871094,0.018000125885009766,0.14100003242492676,-0.03600001335144043,0.11999988555908203
1n8y63yjauucp8tj8y5xii,2,11,0.09799981117248535,0.1530001163482666,0.07899999618530273,0.0279998779296875,0.09600019454956055,0.06599998474121094,0.06399989128112793,0.16499996185302734,0.08700013160705566,0.4739999771118164,0.07800006866455078,0.15999984741210938,0.08000016212463379,0.10099983215332031,0.05299997329711914,0.026000022888183594,0.14300012588500977,-0.026999950408935547,0.10399985313415527
1n8y63yjauucp8tj8y5xii,2,12,0.06599998474121094,0.14100003242492676,0.08700013160705566,0.003999948501586914,0.09299993515014648,0.04399991035461426,0.08800005912780762,0.4070000648498535,0.07999992370605469,0.38899993896484375,0.08000016212463379,0.17100000381469727,0.0820000171661377,0.0989999771118164,0.053999900817871094,0.04500007629394531,0.14599990844726562,-0.029999971389770508,0.11400008201599121
1n8y63yjauucp8tj8y5xii,2,13,0.07399988174438477,0.42100000381469727,0.08299994468688965,0.2980000972747803,0.1789999008178711,0.33500003814697266,0.06800007820129395,0.1640000343322754,0.08599996566772461,0.4609999656677246,0.07800006866455078,0.46199989318847656,0.06299996376037598,0.08300018310546875,0.053999900817871094,0.0409998893737793,0.1420001983642578,0.01399993896484375,0.13499999046325684
1n8y63yjauucp8tj8y5xii,2,14,0.08300018310546875,0.20799994468688965,0.06200003623962402,0.023999929428100586,0.07800006866455078,0.023999929428100586,0.10599994659423828,0.18500018119812012,0.1269998550415039,0.44900012016296387,0.08599996566772461,0.1269998550415039,0.07400012016296387,0.05099987983703613,0.07200002670288086,0.01900005340576172,0.10599994659423828,0.26800012588500977,0.08099985122680664
1n8y63yjauucp8tj8y5xii,2,15,0.12299990653991699,0.24499988555908203,0.06400012969970703,0.003999948501586914,0.12299990653991699,0.43900012969970703,0.06999993324279785,0.1400001049041748,0.10699987411499023,0.47699999809265137,0.09100008010864258,0.16199994087219238,0.07700014114379883,0.07499980926513672,0.06200003623962402,0.10600018501281738,0.14499998092651367,-0.03900003433227539,0.09200000762939453
1n8y63yjauucp8tj8y5xii,2,16,0.09500002861022949,0.07699990272521973,0.06300020217895508,0.037999868392944336,0.07999992370605469,0.4220001697540283,0.08899998664855957,0.1959998607635498,0.09500002861022949,0.48399996757507324,0.0820000171661377,0.16900014877319336,0.07599997520446777,0.10299992561340332,0.0710000991821289,0.046000003814697266,0.13699984550476074,-0.029999971389770508,0.127000093460083
1n8y63yjauucp8tj8y5xii,2,17,0.0989999771118164,0.10800004005432129,0.06599998474121094,0.0279998779296875,0.06600022315979004,0.07399988174438477,0.07200002670288086,0.2590000629425049,0.07699990272521973,0.4779999256134033,0.08700013160705566,0.13499999046325684,0.07899999618530273,0.07200002670288086,0.0409998893737793,0.002000093460083008,0.13899993896484375,-0.042999982833862305,0.11400008201599121
